-0.0540560814925542, -0.03929372197309414
-0.011662791341416498, -0.053419282511210725
0.008477596929265696, -0.00044843049327350504
0.00725802284596469, -0.033239910313901305
0.013241017549686845, -0.06804932735426009
0.002541890420564741, -0.06905829596412552
0.007283858347634814, -0.08974215246636769
0.026642492018675107, -0.1270739910313901
0.027054476000664074, -0.1280829596412556
0.09331123475244024, -0.13161434977578476
0.062100795364372685, -0.27438340807174894
0.1345592278875785, -0.34097533632287
